"cui","sab","code"
C2612603,GO,GO:0034493
C2612604,GO,GO:0034494
C2612605,GO,GO:0034495
C2612606,GO,GO:0034496
C2612607,GO,GO:0034497
C2612608,GO,GO:0034498
C2612609,GO,GO:0034499
C2612610,GO,GO:0051304
C2612611,GO,GO:0034501
C2612612,GO,GO:0034501
C2612613,GO,GO:0034502
C2612614,GO,GO:0034502
C2612615,GO,GO:0034503
C2612616,GO,GO:0034503
C2612617,GO,GO:0034504
C2612618,GO,GO:0034506
C2612619,GO,GO:0034506
C2612620,GO,GO:0034507
C2612621,GO,GO:0034507
C2612621,GO,GO:0062199
C2612622,GO,GO:0034508
C2612624,GO,GO:0034510
C2612625,GO,GO:0034511
C2612626,GO,GO:0034512
C2612627,GO,GO:0034513
C2612628,GO,GO:0034514
C2612629,GO,GO:0034515
C2612630,GO,GO:0034516
C2612631,GO,GO:0034517
C2612632,GO,GO:0034518
C2612633,GO,GO:0034519
C2612634,GO,GO:0034520
C2612635,GO,GO:0034521
C2612636,GO,GO:0034522
C2612637,GO,GO:0034523
C2612638,GO,GO:0034524
C2612639,GO,GO:0034525
C2612640,GO,GO:0034526
C2612641,GO,GO:0034527
C2612642,GO,GO:0034528
C2612643,GO,GO:0034529
C2612644,GO,GO:0034530
C2612645,GO,GO:0034531
C2612646,GO,GO:0034532
C2612647,GO,GO:0034533
C2612648,GO,GO:0034534
C2612649,GO,GO:0034535
C2612650,GO,GO:0034536
C2612651,GO,GO:0034537
C2612652,GO,GO:0034538
C2612653,GO,GO:0034539
C2612654,GO,GO:0034540
C2612655,GO,GO:0034541
C2612656,GO,GO:0034542
C2612657,GO,GO:0034543
C2612658,GO,GO:0034544
C2612659,GO,GO:0034545
C2612660,GO,GO:0034546
C2612661,GO,GO:0034547
C2612662,GO,GO:0034548
C2612663,GO,GO:0034549
C2612664,GO,GO:0034550
C2612665,GO,GO:0034551
C2612666,GO,GO:0034552
C2612667,GO,GO:0034553
C2612668,GO,GO:0034554
C2612669,GO,GO:0034555
C2612670,GO,GO:0034556
C2612671,GO,GO:0034557
C2612672,GO,GO:0034558
C2612673,GO,GO:0034559
C2612674,GO,GO:0034560
C2612675,GO,GO:0034561
C2612676,GO,GO:0034562
C2612677,GO,GO:0034563
C2612678,GO,GO:0034564
C2612679,GO,GO:0034565
C2612681,GO,GO:0034567
C2612682,GO,GO:0034568
C2612683,GO,GO:0034569
C2612684,GO,GO:0034570
C2612685,GO,GO:0034571
C2612686,GO,GO:0034572
C2612687,GO,GO:0034573
C2612688,GO,GO:0034574
C2612689,GO,GO:0034575
C2612690,GO,GO:0034576
C2612691,GO,GO:0034577
C2612692,GO,GO:0034578
C2612693,GO,GO:0034579
C2612694,GO,GO:0034580
C2612695,GO,GO:0034581
C2612696,GO,GO:0034582
C2612697,GO,GO:0034583
C2612698,GO,GO:0034584
C2612699,GO,GO:0034585
C2612700,GO,GO:0034586
C2612701,GO,GO:0034587
C2612702,GO,GO:0034588
C2612703,GO,GO:0034589
C2612704,GO,GO:0034589
C2612705,GO,GO:0034590
C2612706,GO,GO:0034590
C2612707,GO,GO:0034591
C2612708,GO,GO:0034592
C2612709,GO,GO:0034593
C2612710,GO,GO:0034593
C2612711,GO,GO:0034594
C2612712,GO,GO:0034595
C2612713,GO,GO:0034596
C2612714,GO,GO:0034597
C2612715,GO,GO:0034598
C2612716,GO,GO:0034599
C2612717,GO,GO:0034601
C2612718,GO,GO:0034602
C2612719,GO,GO:0034603
C2612720,GO,GO:0034604
C2612721,GO,GO:0034605
C2612722,GO,GO:0034606
C2612723,GO,GO:0034607
C2612724,GO,GO:0034608
C2612725,GO,GO:0034609
C2612726,GO,GO:0034610
C2612727,GO,GO:0034611
C2612728,GO,GO:0034612
C2612729,GO,GO:0034613
C2612730,GO,GO:0034614
C2612731,GO,GO:0034615
C2612732,GO,GO:0034616
C2612733,GO,GO:0034617
C2612734,GO,GO:0034618
C2612735,GO,GO:0034618
C2612739,GO,GO:0034622
C2612741,GO,GO:0034624
C2612742,GO,GO:0034625
C2612743,GO,GO:0034626
C2612744,GO,GO:0034627
C2612745,GO,GO:0034628
C2612746,GO,GO:0034629
C2612747,GO,GO:0034630
C2612748,GO,GO:0034631
C2612749,GO,GO:0034632
C2612750,GO,GO:0034633
C2612751,GO,GO:0034634
C2612752,GO,GO:0034635
C2612753,GO,GO:0034636
C2612754,GO,GO:0034637
C2612755,GO,GO:0034638
C2612756,GO,GO:0034639
C2612757,GO,GO:0034640
C2612758,GO,GO:0034641
C2612759,GO,GO:0034642
C2612760,GO,GO:0034643
C2612761,GO,GO:0034644
C2612762,GO,GO:0034645
C2612763,GO,GO:0034646
C2612764,GO,GO:0034647
C2612765,GO,GO:0034648
C2612766,GO,GO:0034649
C2612767,GO,GO:0034650
C2612768,GO,GO:0034651
C2612769,GO,GO:0034651
C2612770,GO,GO:0034652
C2612771,GO,GO:0034653
C2612772,GO,GO:0034654
C2612773,GO,GO:0034655
C2612774,GO,GO:0034656
C2612775,GO,GO:0034657
C2612776,GO,GO:0034658
C2612777,GO,GO:0034659
C2612778,GO,GO:0034660
C2612779,GO,GO:0034661
C2612780,GO,GO:0034662
C2612781,GO,GO:0034663
C2612782,GO,GO:0034663
C2612783,GO,GO:0034663
C2612784,GO,GO:0034664
C2612785,GO,GO:0034665
C2612786,GO,GO:0034665
C2612787,GO,GO:0034666
C2612788,GO,GO:0034666
C2612789,GO,GO:0034667
C2612790,GO,GO:0034667
C2612791,GO,GO:0034668
C2612792,GO,GO:0034668
C2612793,GO,GO:0034669
C2612794,GO,GO:0034669
C2612795,GO,GO:0034670
C2612796,GO,GO:0034671
C2612798,GO,GO:0034673
C2612799,GO,GO:0034674
C2612800,GO,GO:0034674
C2612801,GO,GO:0034675
C2612802,GO,GO:0034675
C2612803,GO,GO:0034676
C2612804,GO,GO:0034676
C2612805,GO,GO:0034677
C2612806,GO,GO:0034677
C2612807,GO,GO:0034678
C2612808,GO,GO:0034678
C2612809,GO,GO:0034679
C2612810,GO,GO:0034679
C2612811,GO,GO:0034680
C2612812,GO,GO:0034680
C2612813,GO,GO:0034681
C2612814,GO,GO:0034681
C2612815,GO,GO:0034682
C2612816,GO,GO:0034682
C2612817,GO,GO:0034683
C2612818,GO,GO:0034683
C2612819,GO,GO:0034684
C2612820,GO,GO:0034684
C2612821,GO,GO:0034685
C2612822,GO,GO:0034685
C2612823,GO,GO:0034686
C2612824,GO,GO:0034686
C2612825,GO,GO:0034687
C2612826,GO,GO:0034687
C2612827,GO,GO:0034688
C2612828,GO,GO:0034688
C2612829,GO,GO:0034689
C2612830,GO,GO:0034689
C2612831,GO,GO:0034690
C2612832,GO,GO:0034690
C2612833,GO,GO:0034691
C2612834,GO,GO:0034691
C2612835,GO,GO:0034692
C2612836,GO,GO:0034693
C2612837,GO,GO:0034693
C2612838,GO,GO:0034694
C2612839,GO,GO:0034695
C2612840,GO,GO:0034696
C2612841,GO,GO:0034697
C2612842,GO,GO:0034698
C2612843,GO,GO:0034699
C2612844,GO,GO:0034700
C2612845,GO,GO:0034701
C2612846,GO,GO:0034702
C2612847,GO,GO:0034703
C2612848,GO,GO:0034704
C2612849,GO,GO:0034705
C2612850,GO,GO:0034706
C2612851,GO,GO:0034707
C2612852,GO,GO:0034708
C2612853,GO,GO:0034709
C2612854,GO,GO:0034710
C2612855,GO,GO:0034711
C2612856,GO,GO:0034711
C2612857,GO,GO:0034713
C2612858,GO,GO:0034713
C2612859,GO,GO:0034713
C2612860,GO,GO:0034713
C2612861,GO,GO:0034713
C2612862,GO,GO:0034713
C2612863,GO,GO:0034713
C2612864,GO,GO:0034714
C2612865,GO,GO:0034714
C2612866,GO,GO:0034715
C2612867,GO,GO:0034716
C2612868,GO,GO:0034717
C2612869,GO,GO:0034718
C2612870,GO,GO:0034719
C2612871,GO,GO:0034719
C2612871,GO,GO:0034730
C2612871,GO,GO:0034731
C2612872,GO,GO:0034720
C2612873,GO,GO:0034720
C2612874,GO,GO:0034721
C2612875,GO,GO:0034721
C2612876,GO,GO:0034722
C2612877,GO,GO:0034723
C2612878,GO,GO:0034724
C2612879,GO,GO:0034725
C2612880,GO,GO:0034726
C2612881,GO,GO:0034727
C2612882,GO,GO:0034728
C2612883,GO,GO:0034729
C2612884,GO,GO:0034730
C2612885,GO,GO:0034731
C2612886,GO,GO:0034732
C2612887,GO,GO:0034733
C2612888,GO,GO:0034734
C2612889,GO,GO:0034735
C2612890,GO,GO:0034736
C2612891,GO,GO:0034736
C2612892,GO,GO:0034737
C2612893,GO,GO:0034738
C2612895,GO,GO:0034740
C2612896,GO,GO:0034741
C2612897,GO,GO:0034741
C2612899,GO,GO:0030877
C2612900,GO,GO:0034743
C2612901,GO,GO:0034744
C2612902,GO,GO:0034745
C2612903,GO,GO:0034746
C2612905,GO,GO:0034748
C2612906,GO,GO:0034749
C2612907,GO,GO:0034749
C2612908,GO,GO:0034750
C2612909,GO,GO:0034750
C2612910,GO,GO:0034751
C2612911,GO,GO:0034752
C2612912,GO,GO:0034752
C2612913,GO,GO:0034753
C2612914,GO,GO:0034753
C2612915,GO,GO:0034754
C2612916,GO,GO:0034755
C2612917,GO,GO:0034756
C2612918,GO,GO:0034757
C2612919,GO,GO:0034757
C2612920,GO,GO:0034758
C2612921,GO,GO:0034758
C2612922,GO,GO:0034759
C2612923,GO,GO:0034760
C2612924,GO,GO:0034760
C2612925,GO,GO:0034761
C2612926,GO,GO:0034761
C2612927,GO,GO:0034762
C2612928,GO,GO:0034763
C2612929,GO,GO:0034763
C2612930,GO,GO:0034764
C2612931,GO,GO:0034764
C2612932,GO,GO:0034765
C2612933,GO,GO:0034766
C2612934,GO,GO:0034766
C2612935,GO,GO:0034767
C2612936,GO,GO:0034767
C2612937,GO,GO:0034768
C2612938,GO,GO:0034769
C2612939,GO,GO:0034770
C2612940,GO,GO:0034771
C2612941,GO,GO:0034772
C2612942,GO,GO:0034773
C2612943,GO,GO:0034774
C2612944,GO,GO:0034775
C2612945,GO,GO:0034776
C2612946,GO,GO:0034777
C2612947,GO,GO:0034778
C2612948,GO,GO:0034779
C2612949,GO,GO:0034780
C2612950,GO,GO:0034781
C2612951,GO,GO:0034782
C2612952,GO,GO:0034783
C2612953,GO,GO:0034784
C2612954,GO,GO:0034785
C2612955,GO,GO:0034786
C2612956,GO,GO:0034787
C2612957,GO,GO:0034788
C2612958,GO,GO:0034789
C2612959,GO,GO:0034790
C2612960,GO,GO:0034791
C2612961,GO,GO:0034792
C2612962,GO,GO:0034793
C2612963,GO,GO:0034794
C2612964,GO,GO:0034795
C2612964,GO,GO:0036174
C2612965,GO,GO:0034796
C2612966,GO,GO:0034797
C2612967,GO,GO:0034798
C2612968,GO,GO:0034799
C2612969,GO,GO:0034800
C2612970,GO,GO:0034801
C2612971,GO,GO:0034802
C2612972,GO,GO:0034803
C2612973,GO,GO:0034804
C2612974,GO,GO:0034805
C2612975,GO,GO:0034806
C2612976,GO,GO:0034807
C2612977,GO,GO:0034808
C2612978,GO,GO:0034809
C2612979,GO,GO:0034810
C2612980,GO,GO:0034811
C2612981,GO,GO:0034812
C2612982,GO,GO:0034813
C2612983,GO,GO:0034814
C2612984,GO,GO:0034815
C2612985,GO,GO:0034816
C2612986,GO,GO:0034817
C2612987,GO,GO:0034818
C2612988,GO,GO:0034819
C2612989,GO,GO:0034820
C2612990,GO,GO:0034821
C2612991,GO,GO:0034822
C2612992,GO,GO:0034823
C2612993,GO,GO:0034824
C2612994,GO,GO:0034825
C2612995,GO,GO:0034826
C2612996,GO,GO:0034827
C2612997,GO,GO:0034828
C2612998,GO,GO:0034829
C2612999,GO,GO:0034830
C2613000,GO,GO:0034831
C2613001,GO,GO:0034832
C2613002,GO,GO:0034833
C2613003,GO,GO:0034834
C2613004,GO,GO:0034835
C2613005,GO,GO:0034836
C2613006,GO,GO:0034837
C2613007,GO,GO:0034838
C2613008,GO,GO:0034839
C2613009,GO,GO:0034840
C2613010,GO,GO:0034841
C2613011,GO,GO:0034842
C2613012,GO,GO:0034843
C2613013,GO,GO:0034844
C2613014,GO,GO:0034845
C2613015,GO,GO:0034846
C2613016,GO,GO:0034847
C2613017,GO,GO:0034848
C2613018,GO,GO:0034849
C2613019,GO,GO:0034850
C2613020,GO,GO:0034851
C2613021,GO,GO:0034852
C2613022,GO,GO:0034853
C2613023,GO,GO:0034854
C2613024,GO,GO:0034855
C2613025,GO,GO:0034856
C2613026,GO,GO:0034857
C2613027,GO,GO:0034858
C2613028,GO,GO:0034859
C2613029,GO,GO:0034860
C2613030,GO,GO:0034861
C2613031,GO,GO:0034862
C2613032,GO,GO:0034863
C2613033,GO,GO:0034864
C2613034,GO,GO:0034865
C2613035,GO,GO:0034866
C2613036,GO,GO:0034867
C2613037,GO,GO:0034868
C2613038,GO,GO:0034869
C2613039,GO,GO:0034870
C2613040,GO,GO:0034871
C2613041,GO,GO:0034872
C2613042,GO,GO:0034873
C2613043,GO,GO:0034874
C2613044,GO,GO:0034875
C2613045,GO,GO:0034876
C2613046,GO,GO:0034877
C2613047,GO,GO:0034878
C2613048,GO,GO:0034879
C2613049,GO,GO:0034880
C2613050,GO,GO:0034881
C2613051,GO,GO:0034882
C2613052,GO,GO:0034883
C2613053,GO,GO:0034884
C2613054,GO,GO:0034885
C2613055,GO,GO:0034886
C2613056,GO,GO:0034887
C2613057,GO,GO:0034888
C2613058,GO,GO:0034889
C2613059,GO,GO:0034890
C2613060,GO,GO:0034891
C2613061,GO,GO:0034892
C2613062,GO,GO:0034893
C2613063,GO,GO:0034894
C2613064,GO,GO:0034895
C2613065,GO,GO:0034896
C2613066,GO,GO:0034897
C2613067,GO,GO:0034898
C2613068,GO,GO:0034899
C2613069,GO,GO:0034900
C2613070,GO,GO:0034901
C2613071,GO,GO:0034902
C2613072,GO,GO:0034903
C2613073,GO,GO:0034904
C2613074,GO,GO:0034905
C2613075,GO,GO:0034906
C2613076,GO,GO:0034907
C2613077,GO,GO:0034908
C2613078,GO,GO:0034909
C2613079,GO,GO:0034910
C2613080,GO,GO:0034911
C2613081,GO,GO:0034912
C2613083,GO,GO:0034914
C2613084,GO,GO:0034915
C2613085,GO,GO:0034916
C2613086,GO,GO:0034917
C2613087,GO,GO:0034918
C2613088,GO,GO:0034919
C2613089,GO,GO:0034920
C2613090,GO,GO:0034921
C2613091,GO,GO:0034922
C2613092,GO,GO:0034923
C2613093,GO,GO:0034924
C2613094,GO,GO:0034925
C2613095,GO,GO:0034926
C2613096,GO,GO:0034927
C2613097,GO,GO:0034928
C2613098,GO,GO:0034929
C2613099,GO,GO:0034930
C2613100,GO,GO:0034931
C2613101,GO,GO:0034932
C2613102,GO,GO:0034933
C2613103,GO,GO:0034934
C2613104,GO,GO:0034935
C2613105,GO,GO:0034936
C2613106,GO,GO:0034937
C2613107,GO,GO:0034938
C2613108,GO,GO:0034939
C2613109,GO,GO:0034940
C2613110,GO,GO:0034941
C2613111,GO,GO:0034942
C2613112,GO,GO:0034943
C2613113,GO,GO:0034944
C2613114,GO,GO:0034945
C2613115,GO,GO:0034946
C2613116,GO,GO:0034947
C2613117,GO,GO:0034948
C2613118,GO,GO:0034949
C2613119,GO,GO:0034950
C2613120,GO,GO:0034951
C2613121,GO,GO:0034952
C2613122,GO,GO:0034953
C2613123,GO,GO:0034954
C2613124,GO,GO:0034955
C2613125,GO,GO:0034956
C2613126,GO,GO:0034957
C2613128,GO,GO:0034959
C2613132,GO,GO:0034963
C2613133,GO,GO:0034964
C2613134,GO,GO:0034965
C2613135,GO,GO:0034966
C2613136,GO,GO:0034967
C2613137,GO,GO:0034968
C2613138,GO,GO:0034969
C2613139,GO,GO:0034970
C2613140,GO,GO:0034971
C2613141,GO,GO:0034972
C2613142,GO,GO:0034973
C2613143,GO,GO:0034974
C2613144,GO,GO:0034975
C2613145,GO,GO:0034976
C2613146,GO,GO:0034977
C2613147,GO,GO:0034978
C2613148,GO,GO:0034979
C2613149,GO,GO:0034980
C2613150,GO,GO:0034981
C2613151,GO,GO:0034982
C2613152,GO,GO:0034982
C2613153,GO,GO:0034983
C2613154,GO,GO:0034983
C2613156,GO,GO:0034985
C2613157,GO,GO:0034986
C2613158,GO,GO:0034987
C2613159,GO,GO:0034987
C2613160,GO,GO:0034988
C2613161,GO,GO:0017160
C2613162,GO,GO:0034990
C2613163,GO,GO:0034991
C2613164,GO,GO:0034993
C2613165,GO,GO:0034994
C2613166,GO,GO:0034995
C2613167,GO,GO:0034996
C2613168,GO,GO:0034996
C2613169,GO,GO:0034997
C2613170,GO,GO:0034997
C2613171,GO,GO:0034998
C2613172,GO,GO:0034999
C2613173,GO,GO:0035000
C2613175,GO,GO:0035082
C2613184,GO,GO:0035194
C2613185,GO,GO:0035196
C2613190,GO,GO:0035231
C2613191,GO,GO:0035242
C2613192,GO,GO:0035243
C2613193,GO,GO:0035281
C2613198,GO,GO:0042173
C2613199,GO,GO:0042328
C2613212,GO,GO:0003146
C2613213,GO,GO:0001960
C2613214,GO,GO:0001961
C2613215,GO,GO:0001961
C2613216,GO,GO:0042705
C2613217,GO,GO:0042707
C2613218,GO,GO:0042716
C2613219,GO,GO:0042717
C2613221,GO,GO:0042775
C2613222,GO,GO:0033903
C2613222,GO,GO:0042973
C2613222,GO,GO:0052861
C2613222,GO,GO:0052862
C2613223,GO,GO:0042976
C2613224,GO,GO:0043041
C2613225,GO,GO:0043094
C2613231,GO,GO:0043395
C2613232,GO,GO:0043592
C2613233,GO,GO:0043769
C2613234,GO,GO:0043899
C2613235,GO,GO:0043900
C2613236,GO,GO:0043901
C2613237,GO,GO:0043902
C2613238,GO,GO:0043903
C2613239,GO,GO:0043904
C2613240,GO,GO:0043905
C2613241,GO,GO:0043906
C2613242,GO,GO:0043907
C2613243,GO,GO:0043908
C2613244,GO,GO:0043909
C2613245,GO,GO:0043910
C2613246,GO,GO:0043911
C2613247,GO,GO:0043912
C2613248,GO,GO:0043913
C2613249,GO,GO:0043913
C2613250,GO,GO:0043915
C2613251,GO,GO:0043916
C2613252,GO,GO:0043917
C2613253,GO,GO:0043918
C2613254,GO,GO:0043919
C2613255,GO,GO:0043920
C2613256,GO,GO:0043921
C2613257,GO,GO:0043922
C2613258,GO,GO:0043923
C2613259,GO,GO:0043924
C2613260,GO,GO:0043927
C2613261,GO,GO:0043928
C2613262,GO,GO:0043929
C2613263,GO,GO:0043930
C2613264,GO,GO:0043931
C2613265,GO,GO:0043932
C2613266,GO,GO:0043933
C2613267,GO,GO:0030437
C2613267,GO,GO:0043934
C2613268,GO,GO:0043935
C2613269,GO,GO:0043936
C2613270,GO,GO:0043937
C2613271,GO,GO:0043938
C2613272,GO,GO:0043939
C2613273,GO,GO:0043940
C2613274,GO,GO:0043941
C2613275,GO,GO:0043942
C2613276,GO,GO:0043943
C2613277,GO,GO:0043944
C2613278,GO,GO:0043945
C2613281,GO,GO:0043946
C2613282,GO,GO:0043947
C2613283,GO,GO:0043947
C2613284,GO,GO:0043947
C2613285,GO,GO:0043948
C2613286,GO,GO:0043948
C2613287,GO,GO:0043948
C2613288,GO,GO:0043949
C2613289,GO,GO:0043950
C2613290,GO,GO:0043951
C2613291,GO,GO:0043952
C2613292,GO,GO:0043952
C2613293,GO,GO:0043952
C2613294,GO,GO:0043953
C2613295,GO,GO:0043953
C2613296,GO,GO:0043953
C2613297,GO,GO:0043953
C2613298,GO,GO:0043954
C2613299,GO,GO:0043955
C2613300,GO,GO:0043955
C2613300,GO,GO:0043956
C2613300,GO,GO:0043957
C2613301,GO,GO:0043955
C2613301,GO,GO:0043956
C2613301,GO,GO:0043957
C2613302,GO,GO:0043955
C2613302,GO,GO:0043956
C2613302,GO,GO:0043957
C2613303,GO,GO:0043955
C2613303,GO,GO:0043956
C2613303,GO,GO:0043957
C2613304,GO,GO:0043956
C2613305,GO,GO:0043957
C2613306,GO,GO:0043955
C2613306,GO,GO:0043956
C2613306,GO,GO:0043957
C2613307,GO,GO:0043958
C2613308,GO,GO:0043959
C2613309,GO,GO:0043959
C2613310,GO,GO:0043960
C2613311,GO,GO:0043961
C2613312,GO,GO:0043961
C2613313,GO,GO:0043962
C2613314,GO,GO:0043963
C2613315,GO,GO:0043964
C2613316,GO,GO:0043965
C2613317,GO,GO:0043966
C2613318,GO,GO:0043967
C2613319,GO,GO:0043968
C2613320,GO,GO:0043969
C2613321,GO,GO:0043970
C2613322,GO,GO:0043971
C2613323,GO,GO:0043972
C2613324,GO,GO:0043973
C2613325,GO,GO:0043974
C2613326,GO,GO:0043975
C2613327,GO,GO:0043976
C2613328,GO,GO:0043977
C2613329,GO,GO:0043978
C2613330,GO,GO:0043979
C2613331,GO,GO:0043980
C2613332,GO,GO:0043981
C2613333,GO,GO:0043982
C2613334,GO,GO:0043983
C2613335,GO,GO:0043984
C2613336,GO,GO:0043985
C2613338,GO,GO:0043987
C2613339,GO,GO:0043988
C2613340,GO,GO:0043989
C2613341,GO,GO:0043990
C2613342,GO,GO:0043991
C2613343,GO,GO:0043992
C2613344,GO,GO:0043993
C2613345,GO,GO:0043994
C2613346,GO,GO:0043995
C2613347,GO,GO:0043996
C2613348,GO,GO:0043997
C2613349,GO,GO:0043998
C2613350,GO,GO:0043999
C2613351,GO,GO:0044012
C2613352,GO,GO:0044013
C2613353,GO,GO:0044014
C2613354,GO,GO:0044015
C2613355,GO,GO:0044016
C2613356,GO,GO:0044017
C2613357,GO,GO:0044018
C2613358,GO,GO:0044019
C2613359,GO,GO:0044020
C2613361,GO,GO:0044022
C2613362,GO,GO:0044023
C2613363,GO,GO:0044024
C2613364,GO,GO:0044025
C2613365,GO,GO:0044026
C2613366,GO,GO:0044027
C2613367,GO,GO:0044028
C2613368,GO,GO:0044029
C2613369,GO,GO:0044031
C2613370,GO,GO:0044032
C2613371,GO,GO:0044032
C2613372,GO,GO:0044033
C2613373,GO,GO:0044034
C2613374,GO,GO:0044035
C2613379,GO,GO:0044040
C2613380,GO,GO:0044041
C2613381,GO,GO:0044042
C2613382,GO,GO:0044043
C2613383,GO,GO:0044044
C2613384,GO,GO:0044045
C2613385,GO,GO:0044046
C2613386,GO,GO:0044047
C2613387,GO,GO:0044048
C2613388,GO,GO:0044049
C2613389,GO,GO:0044050
C2613390,GO,GO:0044050
C2613391,GO,GO:0044051
C2613392,GO,GO:0044052
C2613393,GO,GO:0044053
C2613394,GO,GO:0052039
C2613395,GO,GO:0044003
C2613396,GO,GO:0044056
C2613397,GO,GO:0044057
C2613398,GO,GO:0044058
C2613399,GO,GO:0044059
C2613400,GO,GO:0044060
C2613401,GO,GO:0044061
C2613402,GO,GO:0044062
C2613403,GO,GO:0044063
C2613404,GO,GO:0044064
C2613405,GO,GO:0044065
C2613406,GO,GO:0044066
C2613407,GO,GO:0044067
C2613408,GO,GO:0044068
C2613409,GO,GO:0044069
C2613410,GO,GO:0044070
C2613411,GO,GO:0044071
C2613412,GO,GO:0044072
C2613413,GO,GO:0044073
C2613414,GO,GO:0044074
C2613415,GO,GO:0044075
C2613416,GO,GO:0044076
C2613417,GO,GO:0044077
C2613418,GO,GO:0044078
C2613419,GO,GO:0044079
C2613420,GO,GO:0044080
C2613421,GO,GO:0044081
C2613422,GO,GO:0044082
C2613423,GO,GO:0044083
C2613424,GO,GO:0044084
C2613426,GO,GO:0044087
C2613427,GO,GO:0044088
C2613428,GO,GO:0044089
C2613429,GO,GO:0044090
C2613430,GO,GO:0044408
C2613431,GO,GO:0045053
C2613432,GO,GO:0045141
C2613433,GO,GO:0045185
C2613434,GO,GO:0045197
C2613435,GO,GO:0045198
C2613436,GO,GO:0045199
C2613437,GO,GO:0045216
C2613438,GO,GO:0034992
C2613439,HPO,HP:0001978
C2613442,GO,GO:0046933
C2673153,GO,GO:0050519
C2673156,GO,GO:0000114
C2673159,GO,GO:0004394
C2673160,GO,GO:0010664
C2673177,GO,GO:0004866
C2673180,GO,GO:0009579
C2673180,GO,GO:0034357
C2673302,HPO,HP:0012061
C2673351,HPO,HP:0007277
C2673361,HPO,HP:0003333
C2673363,HPO,HP:0003538
C2673394,HPO,HP:0006439
C2673395,HPO,HP:0005067
C2673396,HPO,HP:0006243
C2673397,HPO,HP:0009774
C2673401,HPO,HP:0008082
C2673410,HPO,HP:0011800
C2673431,HPO,HP:0002518
C2673441,HPO,HP:0012637
C2673443,HPO,HP:0012608
C2673444,HPO,HP:0012405
C2673457,HPO,HP:0007744
C2673462,HPO,HP:0002726
C2673558,HPO,HP:0040301
C2673597,HPO,HP:0007383
C2673646,HPO,HP:0030674
C2673652,HPO,HP:0004580
C2673653,HPO,HP:0004634
C2673654,HPO,HP:0005069
C2673670,HPO,HP:0007665
C2673700,HPO,HP:0001348
C2673776,HPO,HP:0004948
C2673820,HPO,HP:0200084
C2673888,HPO,HP:0005563
C2673929,HPO,HP:0001099
C2673931,HPO,HP:0003296
C2673946,HPO,HP:0007750
C2673954,HPO,HP:0200098
C2674149,HPO,HP:0010750
C2674171,HPO,HP:0008909
C2674177,HPO,HP:0012046
C2674403,HPO,HP:0030823
C2674407,HPO,HP:0012152
C2674432,HPO,HP:0004349
C2674451,HPO,HP:0005084
C2674512,HPO,HP:0030147
C2674600,HPO,HP:0003890
C2674608,HPO,HP:0008872
C2674620,HPO,HP:0025124
C2674737,HPO,HP:0001167
C2674738,HPO,HP:0001780
C2674853,HPO,HP:0031485
C2675021,HPO,HP:0045025
C2675059,HPO,HP:0004861
C2675074,HPO,HP:0012645
C2675111,HPO,HP:0000499
C2675334,HPO,HP:0000723
C2675435,HPO,HP:0007936
C2675540,HPO,HP:0002236
C2675547,HPO,HP:0004993
C2675549,HPO,HP:0006153
C2675557,HPO,HP:0200133
C2675558,HPO,HP:0008643
C2675562,HPO,HP:0030290
C2675590,HPO,HP:0011478
C2675624,HPO,HP:0200084
C2675627,HPO,HP:0011985
C2675920,HPO,HP:0004823
C2675973,HPO,HP:0100954
C2675993,HPO,HP:0012142
C2676026,HPO,HP:0001093
C2676198,HPO,HP:0030269
C2676443,HPO,HP:0005037
C2676505,HPO,HP:0004761
C2676973,HPO,HP:0004458
C2676974,HPO,HP:0008586
C2677002,HPO,HP:0006580
C2677180,HPO,HP:0011451
C2677209,HPO,HP:0006070
C2677328,HPO,HP:0006808
C2677378,HPO,HP:0011473
C2677485,HPO,HP:0011136
C2677632,HPO,HP:0009790
C2677650,HPO,HP:0011923
C2677768,HPO,HP:0011670
C2677869,HPO,HP:0001595
C2678064,GO,GO:0097412
C2678065,HPO,HP:0003715
C2678104,HPO,HP:0032389
C2678303,HPO,HP:0001615
C2678323,HPO,HP:0008456
C2678328,HPO,HP:0006413
C2678330,HPO,HP:0006336
C2678397,HPO,HP:0003982
C2678399,HPO,HP:0003862
C2678506,GO,GO:0060232
C2678510,GO,GO:0070451
C2700617,HPO,HP:0000737
C2700623,GO,GO:0043914
C2700624,GO,GO:0070238
C2702529,HPO,HP:0031342
C2711227,HPO,HP:0001397
C2711610,HPO,HP:0410263
C2712334,HPO,HP:0002835
C2712907,HPO,HP:0008356
C2713497,HPO,HP:0007029
C2717754,GO,GO:0110143
C2717976,GO,GO:0046755
C2717981,HPO,HP:0031405
C2718128,HPO,HP:0012384
C2720434,HPO,HP:0001355
C2720437,HPO,HP:0003042
C2721579,HPO,HP:0012543
C2732374,HPO,HP:0007514
C2732413,HPO,HP:0030973
C2732838,HPO,HP:0010622
C2733564,HPO,HP:0031152
C2739810,HPO,HP:0012059
C2746015,GO,GO:0004674
C2746082,GO,GO:0060373
C2748055,HPO,HP:0040216
C2748203,HPO,HP:0031150
C2748501,HPO,HP:0007408
C2748518,HPO,HP:0004626
C2748531,HPO,HP:0030054
C2748576,HPO,HP:0012606
C2748610,HPO,HP:0007153
C2748652,HPO,HP:0100729
C2748653,HPO,HP:0000293
